lead_id,company_name,industry,company_size,region,estimated_annual_revenue,current_logistics_provider,services_interested,lead_source,engagement_score,days_in_pipeline,num_interactions,decision_maker_contact,budget_confirmed,converted,contract_value_if_converted
LEAD-20143,Prospect_143,Consumer Goods,Medium,Northwest,12196797.230827607,In-house,"Supply Chain Solutions,Fleet Maintenance,Distribution Center Management",Marketing Campaign,33.26352939794484,30.99044290797428,6,True,False,False,0.0
LEAD-20144,Prospect_144,Automotive,Medium,West,3793589.9039108735,Multiple,"Transportation Management,Dedicated Contract Carriage,Freight Management",Cold Call,33.8216960606371,97.38611313808626,6,True,False,False,0.0
LEAD-20145,Prospect_145,Technology,Medium,Southwest,4124566.8716112934,Multiple,"Dedicated Contract Carriage,Supply Chain Solutions,Fleet Maintenance",Referral,51.10123383525143,11.139050117227246,7,True,True,False,0.0
LEAD-20146,Prospect_146,Consumer Goods,Large,Northwest,108641953.15518105,In-house,Freight Management,Trade Show,40.67969747339632,16.65515631136435,2,False,False,False,0.0
LEAD-20147,Prospect_147,Healthcare,Enterprise,Northeast,524761057.6430593,Competitor B,Dedicated Contract Carriage,Trade Show,45.53932813912495,4.007015703718927,3,False,False,True,5280677.545600133
LEAD-20148,Prospect_148,Consumer Goods,Small,Northwest,707093.7741584628,In-house,Freight Management,Cold Call,68.54399043394336,112.51212611568036,6,True,False,True,7373.042594557843
LEAD-20149,Prospect_149,Manufacturing,Small,Southwest,217200.2709741545,In-house,"Dedicated Contract Carriage,Freight Management",Cold Call,18.08186372355127,47.187696671753315,5,False,True,False,0.0
LEAD-20150,Prospect_150,E-commerce,Large,West,152137849.01195934,Competitor B,"Dedicated Contract Carriage,Supply Chain Solutions,Fleet Maintenance",Website,25.549435736095067,36.97137498474742,5,False,False,False,0.0
LEAD-20151,Prospect_151,Technology,Small,West,2165879.6053278684,Competitor B,Fleet Maintenance,Website,36.46371071433959,34.54931052415244,6,False,False,False,0.0
LEAD-20152,Prospect_152,Consumer Goods,Medium,West,22452805.096220043,Competitor B,"Supply Chain Solutions,Fleet Maintenance",Trade Show,18.829383515829097,10.97279560305132,3,False,True,False,0.0
LEAD-20153,Prospect_153,Healthcare,Large,Southwest,74190858.73727442,Competitor A,"Fleet Maintenance,Supply Chain Solutions",Cold Call,18.801270825367666,15.447211310185095,6,True,False,False,0.0
LEAD-20154,Prospect_154,Food & Beverage,Large,Midwest,96038514.1306623,Competitor B,"Dedicated Contract Carriage,Freight Management,Supply Chain Solutions",Marketing Campaign,27.25725021424679,42.240686611673574,7,True,False,False,0.0
LEAD-20155,Prospect_155,Food & Beverage,Small,Northwest,2101909.748007418,In-house,Distribution Center Management,Cold Call,56.935096220347184,10.51992584241898,3,True,True,False,0.0
LEAD-20156,Prospect_156,Manufacturing,Small,West,1561355.1922344943,Competitor A,"Fleet Maintenance,Transportation Management",Website,7.32089604071967,14.535698884876744,5,False,True,False,0.0
LEAD-20157,Prospect_157,Consumer Goods,Small,Midwest,1509106.204973457,Competitor B,"Distribution Center Management,Freight Management",Marketing Campaign,11.101799774995989,24.743228125122858,4,False,False,False,0.0
LEAD-20158,Prospect_158,Healthcare,Small,Northwest,1902181.7241746096,In-house,"Freight Management,Dedicated Contract Carriage",Marketing Campaign,35.95244661934557,10.725327322033264,5,True,False,True,18888.03764631622
LEAD-20159,Prospect_159,E-commerce,Small,Midwest,1251960.8204911,Multiple,"Supply Chain Solutions,Freight Management",Referral,36.9270316124824,18.706803262777736,7,False,False,False,0.0
LEAD-20160,Prospect_160,Technology,Enterprise,West,361484828.3636927,Competitor A,"Transportation Management,Freight Management,Fleet Maintenance",Marketing Campaign,25.689310996195985,65.50314128719826,11,True,False,True,3303551.57697738
LEAD-20161,Prospect_161,E-commerce,Small,Southeast,368900.1947114215,Competitor A,"Fleet Maintenance,Freight Management,Dedicated Contract Carriage",Trade Show,62.315990820687475,42.79703783773463,5,True,False,True,5042.011989813447
LEAD-20162,Prospect_162,E-commerce,Small,Southwest,2914823.4460381544,None,"Fleet Maintenance,Freight Management",Marketing Campaign,22.97869308473776,80.39734895627437,1,False,False,False,0.0
LEAD-20163,Prospect_163,Automotive,Large,West,320850024.8465033,In-house,"Supply Chain Solutions,Dedicated Contract Carriage",Website,28.950367696040363,77.38082668239397,6,True,False,False,0.0
LEAD-20164,Prospect_164,Manufacturing,Medium,Midwest,3205305.941097896,None,"Freight Management,Distribution Center Management,Dedicated Contract Carriage",Referral,22.230856703040796,9.029459880388258,5,True,True,False,0.0
LEAD-20165,Prospect_165,Automotive,Medium,Northeast,35241636.61032691,Multiple,Distribution Center Management,Trade Show,30.980072672494614,108.09536543787586,5,False,True,False,0.0
LEAD-20166,Prospect_166,Consumer Goods,Medium,Midwest,14720709.17784974,None,"Freight Management,Dedicated Contract Carriage,Transportation Management",Trade Show,22.33971281572448,59.698033275876874,2,True,True,False,0.0
LEAD-20167,Prospect_167,Retail,Medium,Midwest,3375776.127887208,In-house,"Distribution Center Management,Fleet Maintenance,Freight Management",Marketing Campaign,44.113728786629494,31.631167943184106,7,False,False,False,0.0
LEAD-20168,Prospect_168,Technology,Medium,Northeast,3293050.435036921,Multiple,Freight Management,Trade Show,49.09217005629686,43.52158568420351,4,False,False,False,0.0
LEAD-20169,Prospect_169,Technology,Large,Northwest,33549241.124008622,Multiple,"Supply Chain Solutions,Distribution Center Management,Freight Management",Website,46.1866149485757,8.417605282068015,10,False,False,True,243461.69971295792
LEAD-20170,Prospect_170,Manufacturing,Medium,Southeast,7435394.431023752,Multiple,"Transportation Management,Supply Chain Solutions,Fleet Maintenance",Website,58.15712685356122,4.54384954961364,6,True,False,True,95195.91324189963
LEAD-20171,Prospect_171,Healthcare,Medium,Southwest,6938227.754579428,Competitor A,"Transportation Management,Distribution Center Management",Trade Show,35.49803001274077,33.86084293294758,5,True,True,False,0.0
LEAD-20172,Prospect_172,Retail,Medium,Southeast,19654555.672314454,Competitor A,Supply Chain Solutions,Trade Show,38.62083580940606,0.944159736488759,4,False,True,False,0.0
LEAD-20173,Prospect_173,Automotive,Medium,Southwest,3289730.8930753265,Multiple,"Supply Chain Solutions,Fleet Maintenance,Freight Management",Marketing Campaign,18.926804332493752,3.7211184937889454,3,True,False,False,0.0
LEAD-20174,Prospect_174,Retail,Enterprise,Southwest,496872687.979988,Competitor B,"Freight Management,Distribution Center Management",Marketing Campaign,29.30172626393815,74.86060935064134,3,False,True,False,0.0
LEAD-20175,Prospect_175,Automotive,Medium,Southwest,37342755.86347202,In-house,"Dedicated Contract Carriage,Supply Chain Solutions,Transportation Management",Trade Show,40.066513468673,23.215002001730408,4,False,True,False,0.0
LEAD-20176,Prospect_176,Automotive,Medium,Southeast,18044671.48112717,In-house,Freight Management,Referral,16.713176494545337,168.74577669028517,3,False,False,False,0.0
LEAD-20177,Prospect_177,Healthcare,Medium,Northeast,3859501.489190835,Competitor B,"Dedicated Contract Carriage,Freight Management",Website,61.241039855332026,53.013434087696616,11,False,True,False,0.0
LEAD-20178,Prospect_178,Retail,Small,Southwest,633106.9883522452,Multiple,"Distribution Center Management,Fleet Maintenance",Cold Call,18.32966469413032,4.800532936768403,4,False,False,False,0.0
LEAD-20179,Prospect_179,Consumer Goods,Enterprise,Southwest,644461162.4484394,In-house,"Freight Management,Dedicated Contract Carriage,Fleet Maintenance",Trade Show,46.304700161121936,39.82125300985537,4,True,False,False,0.0
LEAD-20180,Prospect_180,Retail,Enterprise,Northeast,229300220.5079458,Competitor B,Freight Management,Website,47.49881221915205,48.106386690206676,5,False,True,False,0.0
LEAD-20181,Prospect_181,Retail,Large,Northwest,32516816.492506925,None,"Dedicated Contract Carriage,Fleet Maintenance",Website,45.03169743247057,35.72985558449483,7,False,True,False,0.0
LEAD-20182,Prospect_182,Consumer Goods,Enterprise,Southwest,539123634.3456835,Competitor B,Distribution Center Management,Marketing Campaign,56.00198258213594,9.309592055261678,5,True,False,True,4585845.922415254
LEAD-20183,Prospect_183,E-commerce,Large,Southwest,36461442.79167152,None,"Supply Chain Solutions,Distribution Center Management",Marketing Campaign,28.91058616522227,48.483723779434314,11,True,False,True,354170.8566580034
LEAD-20184,Prospect_184,Consumer Goods,Medium,Southwest,7053746.482658634,None,Transportation Management,Marketing Campaign,67.64948871951286,25.42393034657629,6,False,True,False,0.0
LEAD-20185,Prospect_185,Technology,Medium,Northeast,19416777.465889,In-house,"Fleet Maintenance,Freight Management,Distribution Center Management",Trade Show,10.997119283501219,59.14333473544395,4,False,False,True,192718.8322177336
LEAD-20186,Prospect_186,Consumer Goods,Medium,Southwest,12116357.402617546,None,"Dedicated Contract Carriage,Supply Chain Solutions",Referral,9.380147223591639,4.648915598068394,5,False,True,False,0.0
LEAD-20187,Prospect_187,Healthcare,Medium,West,84602414.08088449,In-house,"Fleet Maintenance,Supply Chain Solutions,Distribution Center Management",Cold Call,5.464214282948376,123.19366140448079,8,True,False,False,0.0
LEAD-20188,Prospect_188,E-commerce,Enterprise,Midwest,534986981.7804165,Competitor B,Transportation Management,Marketing Campaign,40.9757758628082,24.340824474943037,3,False,True,False,0.0
LEAD-20189,Prospect_189,Healthcare,Small,Northwest,5306078.6974926945,In-house,"Dedicated Contract Carriage,Freight Management",Referral,27.424627595685852,3.703986325505734,6,False,False,False,0.0
LEAD-20190,Prospect_190,Healthcare,Medium,Midwest,997827.9591663054,Multiple,"Supply Chain Solutions,Distribution Center Management",Marketing Campaign,36.19945614282343,49.23004669107532,3,True,True,False,0.0
LEAD-20191,Prospect_191,Automotive,Medium,Southeast,5268789.121794067,Multiple,"Fleet Maintenance,Freight Management",Cold Call,48.488511570236334,77.82340780821967,9,True,False,False,0.0
LEAD-20192,Prospect_192,Food & Beverage,Small,Southeast,11342433.912290517,In-house,"Transportation Management,Supply Chain Solutions,Freight Management",Cold Call,13.15151377232992,21.734499356076043,2,True,False,False,0.0
LEAD-20193,Prospect_193,Technology,Large,Southwest,26215220.993651416,None,"Freight Management,Fleet Maintenance,Distribution Center Management",Website,40.67118881762267,35.5849808524463,3,False,True,False,0.0
LEAD-20194,Prospect_194,Healthcare,Small,Southeast,5556032.5678279055,None,"Distribution Center Management,Dedicated Contract Carriage",Cold Call,10.327778879201398,66.37805262081106,9,True,True,False,0.0
LEAD-20195,Prospect_195,Manufacturing,Small,Southeast,509438.85229342966,Competitor A,"Dedicated Contract Carriage,Freight Management,Distribution Center Management",Trade Show,26.976828906209327,6.632145820184437,4,False,True,False,0.0
LEAD-20196,Prospect_196,Retail,Large,Southeast,101887859.74742016,In-house,"Distribution Center Management,Dedicated Contract Carriage,Transportation Management",Trade Show,17.347995613451257,20.331002534167748,4,True,False,False,0.0
LEAD-20197,Prospect_197,Healthcare,Large,Southeast,77769459.92228903,None,Fleet Maintenance,Cold Call,25.372708976838847,45.4459929546498,0,True,False,False,0.0
LEAD-20198,Prospect_198,Food & Beverage,Large,Southwest,86477678.6736703,Multiple,"Distribution Center Management,Supply Chain Solutions",Website,30.82707212228067,8.541886313962088,9,True,True,True,800108.2800625082
LEAD-20199,Prospect_199,Retail,Small,Northeast,1518304.7743053222,Competitor B,Freight Management,Website,26.186127094975003,11.197885828785877,4,False,True,True,14058.52427782964
LEAD-20200,Prospect_200,E-commerce,Large,Northwest,117750454.33807577,None,Supply Chain Solutions,Marketing Campaign,66.61565991632892,6.1002303163478615,9,False,False,False,0.0
LEAD-20201,Prospect_201,Technology,Large,Midwest,40159788.877470896,In-house,"Dedicated Contract Carriage,Transportation Management,Distribution Center Management",Cold Call,5.488232830346869,33.951729202398866,7,False,False,True,396244.79069609987
LEAD-20202,Prospect_202,Automotive,Enterprise,West,450894101.130075,Multiple,Distribution Center Management,Website,46.37429349394263,66.5356040542495,10,True,False,True,5125755.626074431
LEAD-20203,Prospect_203,Manufacturing,Small,West,2880356.2547808643,None,Fleet Maintenance,Website,55.502910950228944,98.89881244933036,5,True,False,False,0.0
LEAD-20204,Prospect_204,Healthcare,Large,Midwest,64285745.156949125,In-house,"Dedicated Contract Carriage,Transportation Management",Website,13.429807662265357,28.961336017891856,4,True,False,False,0.0
LEAD-20205,Prospect_205,E-commerce,Small,West,688737.5828891501,Competitor B,"Dedicated Contract Carriage,Transportation Management,Freight Management",Trade Show,35.891232136767115,168.70854664792319,6,True,False,False,0.0
LEAD-20206,Prospect_206,Food & Beverage,Medium,West,4470012.728798638,Competitor B,"Freight Management,Distribution Center Management,Fleet Maintenance",Marketing Campaign,25.302271626838618,10.901801262123106,5,False,True,False,0.0
LEAD-20207,Prospect_207,Healthcare,Large,Midwest,195022911.07073197,Competitor B,"Fleet Maintenance,Transportation Management,Freight Management",Referral,87.77334712878849,22.038027225279514,2,True,True,False,0.0
LEAD-20208,Prospect_208,Consumer Goods,Medium,Midwest,6200677.914582423,Competitor B,Dedicated Contract Carriage,Marketing Campaign,31.212508377366326,22.35371008963,3,False,False,False,0.0
LEAD-20209,Prospect_209,Automotive,Large,West,25553811.811410006,Competitor A,"Dedicated Contract Carriage,Distribution Center Management,Freight Management",Referral,45.692071068504866,95.98503398250773,4,True,False,False,0.0
LEAD-20210,Prospect_210,Consumer Goods,Medium,Northwest,7213591.088996377,Competitor A,"Distribution Center Management,Dedicated Contract Carriage",Trade Show,58.03744530770597,12.822725932286874,7,False,False,False,0.0
LEAD-20211,Prospect_211,Manufacturing,Medium,Northwest,9759647.101941707,Competitor B,"Freight Management,Transportation Management,Fleet Maintenance",Website,46.84278242314465,73.26216874045764,3,True,False,False,0.0
LEAD-20212,Prospect_212,Automotive,Small,West,2874154.612555947,None,Freight Management,Website,25.343027259439843,59.90034621095757,2,False,True,True,38207.11747213405
LEAD-20213,Prospect_213,Manufacturing,Small,Southeast,599953.7284726538,In-house,Fleet Maintenance,Website,25.45866883743057,37.20486063898084,6,False,False,False,0.0
LEAD-20214,Prospect_214,Food & Beverage,Medium,Southeast,6937653.316169363,Competitor A,"Fleet Maintenance,Supply Chain Solutions",Referral,52.28192976062708,28.05868865810932,6,True,True,False,0.0
LEAD-20215,Prospect_215,Technology,Small,Northeast,5802383.425080428,None,Distribution Center Management,Cold Call,39.012655420270484,38.48726327099899,6,False,True,False,0.0
LEAD-20216,Prospect_216,Retail,Small,Midwest,827790.9266260325,Competitor B,"Supply Chain Solutions,Dedicated Contract Carriage,Fleet Maintenance",Referral,48.031036726763,23.518435345879055,4,True,False,False,0.0
LEAD-20217,Prospect_217,Consumer Goods,Medium,Northeast,2512033.006830727,In-house,"Freight Management,Dedicated Contract Carriage",Trade Show,37.561076231124176,106.86890809987561,6,True,True,False,0.0
LEAD-20218,Prospect_218,Retail,Medium,Northwest,6077171.801396041,Multiple,"Supply Chain Solutions,Dedicated Contract Carriage",Referral,39.6917925529095,57.60680313663177,7,True,True,False,0.0
