delivery_id,date,origin_region,destination_region,service_type,scheduled_time,actual_time,delay_minutes,weight_lbs,customer_id,driver_id,distance_miles,revenue,cost,on_time,profit_margin
DEL-1000122,2023-06-27,Southwest,Northeast,LTL,2023-06-27 12:00:00,2023-06-27 12:36:00,36,1129.1987136698053,CUST-10295,DRV-784,720.1461340282509,103.3241659371652,74.79190251774433,False,0.2761431767740789
DEL-1000123,2023-11-11,Midwest,West,LTL,2023-11-11 09:00:00,2023-11-11 08:40:00,-20,1128.871584408618,CUST-10188,DRV-916,109.445577768931,529.4613853756134,422.0523618356439,True,0.20286469704258187
DEL-1000124,2023-06-25,West,Northeast,LTL,2023-06-25 17:00:00,2023-06-25 18:50:00,110,1097.1449271190386,CUST-10390,DRV-678,153.34063192314434,907.0283127841567,766.9634815191599,False,0.15442167492551873
DEL-1000125,2023-03-18,West,Southeast,White Glove,2023-03-18 17:00:00,2023-03-18 16:36:00,-24,1318.215392646711,CUST-10335,DRV-699,52.86350913328908,98.62902454884217,76.5359900672915,True,0.22400134831111468
DEL-1000126,2023-06-01,Southeast,Northwest,LTL,2023-06-01 09:00:00,2023-06-01 09:06:00,6,587.018941692984,CUST-10408,DRV-541,49.22625362321573,124.20447992228272,88.48100386475254,True,0.28761825724710643
DEL-1000127,2024-03-15,Northeast,Southeast,LTL,2024-03-15 18:00:00,2024-03-15 17:56:00,-4,1004.8789707693969,CUST-10238,DRV-353,45.44210348879968,375.9579189579174,281.7029963148814,True,0.2507060441878507
DEL-1000128,2024-08-01,Northwest,Midwest,White Glove,2024-08-01 13:00:00,2024-08-01 13:00:00,0,200.20476142915814,CUST-10449,DRV-987,306.5173912500799,388.5313788038841,277.0527369563129,True,0.2869231365321496
DEL-1000129,2024-03-01,Midwest,Northeast,LTL,2024-03-01 08:00:00,2024-03-01 08:42:00,42,532.0254023500627,CUST-10116,DRV-888,259.5640270049288,62.12868428822528,50.35465134779719,False,0.18951041817989256
DEL-1000130,2024-03-05,Southwest,West,White Glove,2024-03-05 08:00:00,2024-03-05 08:06:00,6,409.3617312374491,CUST-10325,DRV-215,195.38592206720196,564.3092201438938,391.38555388706556,True,0.3064342386834194
DEL-1000131,2024-07-14,Midwest,Northwest,LTL,2024-07-14 06:00:00,2024-07-14 05:37:00,-23,253.82177641989395,CUST-10100,DRV-426,490.63253697911756,996.2777323412103,736.6338601533123,True,0.2606139470544483
DEL-1000132,2024-06-13,Midwest,West,FTL,2024-06-13 13:00:00,2024-06-13 13:14:00,14,27753.32049051938,CUST-10014,DRV-704,414.08035290706454,268.40345959280364,181.14600820726065,True,0.32509808747592805
DEL-1000133,2023-04-29,West,West,White Glove,2023-04-29 10:00:00,2023-04-29 09:53:00,-7,28.985805145020493,CUST-10220,DRV-802,258.78407238872927,101.06700200006685,66.07093378201257,True,0.3462660168551465
DEL-1000134,2024-12-16,Northwest,Northwest,LTL,2024-12-16 06:00:00,2024-12-16 08:50:00,170,782.3367459077232,CUST-10050,DRV-269,465.9374371183972,1381.9226727858515,1054.0241949329811,False,0.23727700855493739
DEL-1000135,2024-11-24,West,Southeast,LTL,2024-11-24 12:00:00,2024-11-24 11:59:00,-1,1133.3589774446014,CUST-10175,DRV-357,858.5442029218341,353.85543326608587,249.74142654896727,True,0.29422752042026384
DEL-1000136,2024-08-02,Southwest,Midwest,LTL,2024-08-02 15:00:00,2024-08-02 16:18:00,78,3279.861616954241,CUST-10204,DRV-288,71.17282512064062,2731.3887272566576,2166.7919719214246,False,0.20670684831532588
DEL-1000137,2023-12-02,Southwest,Northeast,FTL,2023-12-02 17:00:00,2023-12-02 17:16:00,16,37136.56603553133,CUST-10332,DRV-805,127.39571841462161,169.62524453465272,124.90103172134366,False,0.26366483913408517
DEL-1000138,2023-12-28,Southeast,West,Expedited,2023-12-28 11:00:00,2023-12-28 10:59:00,-1,25.133508167951216,CUST-10344,DRV-423,315.7962852553433,162.93851095696124,125.86334099528258,True,0.22754086645281624
DEL-1000139,2023-09-20,West,Northeast,FTL,2023-09-20 17:00:00,2023-09-20 17:12:00,12,24748.602023980093,CUST-10289,DRV-818,460.14383646734416,152.5387524155833,99.97725513686855,True,0.3445779937645871
DEL-1000140,2024-06-22,Southwest,Southwest,Expedited,2024-06-22 13:00:00,2024-06-22 15:07:00,127,3106.7731365556606,CUST-10011,DRV-323,201.55490367319,237.4794277073448,181.35988463701324,False,0.2363132824266777
DEL-1000141,2023-09-01,Northeast,West,White Glove,2023-09-01 09:00:00,2023-09-01 08:52:00,-8,97.55323410914863,CUST-10046,DRV-291,197.7560385410665,284.883050508644,225.5715712111065,True,0.20819588666872216
DEL-1000142,2023-11-25,Midwest,Southeast,Expedited,2023-11-25 09:00:00,2023-11-25 09:15:00,15,177.50795987319094,CUST-10195,DRV-176,127.01512967775709,91.69107071598422,72.57038383001017,True,0.20853379436696665
DEL-1000143,2024-09-08,Southwest,Northwest,LTL,2024-09-08 14:00:00,2024-09-08 13:42:00,-18,232.12288668384426,CUST-10476,DRV-243,132.7693612232931,265.3307353475668,225.52417440563391,True,0.15002619613513216
DEL-1000144,2023-10-03,Northeast,Midwest,FTL,2023-10-03 16:00:00,2023-10-03 16:33:00,33,34062.88203432462,CUST-10020,DRV-478,80.79167328019234,868.9463431435347,598.0867456842584,False,0.3117103830363149
DEL-1000145,2023-11-05,Northeast,Southwest,LTL,2023-11-05 12:00:00,2023-11-05 12:04:00,4,1035.5811881926245,CUST-10378,DRV-551,182.66087318257533,231.7639835648485,186.71275337619247,True,0.19438408632655607
DEL-1000146,2024-10-11,Midwest,Midwest,LTL,2024-10-11 14:00:00,2024-10-11 14:10:00,10,151.4460848631611,CUST-10327,DRV-863,43.67487888444627,157.6141959181291,113.96951947973153,True,0.2769082834459169
DEL-1000147,2023-02-24,West,Southeast,LTL,2023-02-24 09:00:00,2023-02-24 09:10:00,10,7879.250316656283,CUST-10023,DRV-160,114.74917662953487,326.7657080318605,215.52326040516647,True,0.34043488925664017
DEL-1000148,2023-08-23,Northeast,Midwest,FTL,2023-08-23 13:00:00,2023-08-23 13:28:00,28,33035.84096869503,CUST-10327,DRV-158,90.07417880831915,3834.482041950175,2658.8546913425052,False,0.3065935210403955
DEL-1000149,2024-03-06,Southeast,Northeast,Expedited,2024-03-06 09:00:00,2024-03-06 10:01:00,61,214.0997945328706,CUST-10014,DRV-450,180.10697794093102,40.67094864119879,28.16331235869993,False,0.3075324451573991
DEL-1000150,2023-03-23,Northeast,Northeast,FTL,2023-03-23 09:00:00,2023-03-23 08:56:00,-4,42392.2510656838,CUST-10199,DRV-351,130.44074473601918,261.827109345253,182.95266383436123,True,0.3012462907608455
DEL-1000151,2023-11-27,Northeast,Southeast,LTL,2023-11-27 14:00:00,2023-11-27 14:05:00,5,69.81370903596817,CUST-10056,DRV-704,63.04902831882247,2609.410657166672,1758.2125742255375,True,0.3262031909785235
DEL-1000152,2023-10-05,Midwest,Southeast,LTL,2023-10-05 12:00:00,2023-10-05 11:46:00,-14,1191.48902794156,CUST-10328,DRV-426,1134.6942470146878,537.6989399710644,392.58541153315775,True,0.2698787697920992
DEL-1000153,2024-10-27,West,Southwest,LTL,2024-10-27 15:00:00,2024-10-27 15:19:00,19,122.4035149616908,CUST-10113,DRV-451,210.8125029294912,112.75665255890048,80.53614341346324,False,0.28575262225531467
DEL-1000154,2024-10-14,West,Northeast,FTL,2024-10-14 15:00:00,2024-10-14 14:52:00,-8,16244.762928420601,CUST-10247,DRV-674,113.1124123772849,57.08101429620939,42.24798095225575,True,0.259859316216437
DEL-1000155,2023-08-19,Southwest,Northeast,LTL,2023-08-19 10:00:00,2023-08-19 10:01:00,1,133.80198701351858,CUST-10045,DRV-501,280.5966444152834,123.90785722890615,103.87866462943826,True,0.1616458636877737
DEL-1000156,2024-09-24,Southeast,Midwest,FTL,2024-09-24 07:00:00,2024-09-24 06:50:00,-10,41591.56472859687,CUST-10308,DRV-660,137.484187678195,397.65070667822573,332.2269861822382,True,0.1645255984643016
DEL-1000157,2024-07-17,West,Southeast,FTL,2024-07-17 16:00:00,2024-07-17 17:12:00,72,41931.7941599647,CUST-10326,DRV-932,546.5915606429504,468.3195086878924,314.1826437852555,False,0.32912757645840485
DEL-1000158,2023-05-13,Northeast,West,Expedited,2023-05-13 06:00:00,2023-05-13 05:46:00,-14,53.782091396253264,CUST-10474,DRV-918,295.9402046791426,231.7697898195879,187.9161635675056,True,0.1892120033685945
DEL-1000159,2024-07-25,West,Southwest,LTL,2024-07-25 19:00:00,2024-07-25 20:15:00,75,2122.534364497755,CUST-10446,DRV-413,104.30512777276778,1095.3803671663757,815.8608910938879,False,0.2551802866392182
DEL-1000160,2024-03-27,Southwest,Northwest,Expedited,2024-03-27 11:00:00,2024-03-27 11:05:00,5,159.4064919307023,CUST-10360,DRV-326,236.56725080808187,138.00887231807957,110.33581733261079,True,0.20051649231426644
DEL-1000161,2023-03-14,Southeast,Southwest,LTL,2023-03-14 15:00:00,2023-03-14 15:06:00,6,2566.6501399286553,CUST-10077,DRV-332,2151.5567119959214,438.53289088480227,346.06912270154504,True,0.21084796626473892
DEL-1000162,2023-12-17,Northwest,Southwest,FTL,2023-12-17 14:00:00,2023-12-17 13:58:00,-2,34619.05024932792,CUST-10043,DRV-400,40.234504713499405,306.47086388799926,251.79583002530705,True,0.17840206135443062
DEL-1000163,2023-03-12,Southeast,Midwest,FTL,2023-03-12 11:00:00,2023-03-12 11:13:00,13,36899.987287308446,CUST-10227,DRV-900,44.351269676663584,260.3459508252987,182.38747307045014,True,0.29944186766769204
DEL-1000164,2023-04-06,Northeast,Midwest,FTL,2023-04-06 08:00:00,2023-04-06 08:14:00,14,42177.066187633085,CUST-10455,DRV-898,67.96807710620851,694.0368109634451,505.62073343789336,True,0.271478507406541
DEL-1000165,2023-11-24,West,Northeast,FTL,2023-11-24 09:00:00,2023-11-24 09:25:00,25,28853.014173854397,CUST-10412,DRV-615,24.340580692552756,312.6446256323597,232.19394265144533,False,0.2573230958894419
DEL-1000166,2024-10-29,Southwest,Midwest,LTL,2024-10-29 17:00:00,2024-10-29 17:21:00,21,1493.6127016265395,CUST-10499,DRV-396,585.6216762919049,387.1884125908699,300.08452523849724,False,0.2249651190992967
DEL-1000167,2024-09-22,West,Northeast,LTL,2024-09-22 06:00:00,2024-09-22 06:00:00,0,177.25565435313007,CUST-10296,DRV-816,140.25320265719625,895.0953982696515,703.8590947992585,True,0.21364907454566331
DEL-1000168,2023-02-11,Southeast,Midwest,FTL,2023-02-11 12:00:00,2023-02-11 11:55:00,-5,47121.260947305265,CUST-10255,DRV-520,683.8907677359925,1290.1981738468558,888.2805294887335,True,0.3115162092965644
DEL-1000169,2024-10-08,Northwest,Northwest,FTL,2024-10-08 19:00:00,2024-10-08 19:07:00,7,18983.4704923957,CUST-10144,DRV-622,249.71959590663894,148.29904361001402,110.45073000982899,True,0.255216167811006
DEL-1000170,2024-03-10,Northeast,Southeast,LTL,2024-03-10 08:00:00,2024-03-10 08:23:00,23,296.5038474348804,CUST-10495,DRV-463,14.49451331511838,643.0982769744919,464.1715134248598,False,0.27822615913606175
DEL-1000171,2023-12-25,West,Northwest,LTL,2023-12-25 17:00:00,2023-12-25 16:43:00,-17,78.71748558793949,CUST-10055,DRV-720,326.39796576916314,569.1502803345314,476.0230152350073,True,0.1636250886932471
DEL-1000172,2024-12-22,Northeast,Northwest,LTL,2024-12-22 13:00:00,2024-12-22 13:01:00,1,558.8885300870123,CUST-10214,DRV-848,200.16211370457353,287.7925764455912,200.26691504390615,True,0.30412758550855895
DEL-1000173,2023-12-29,Southeast,Northeast,FTL,2023-12-29 08:00:00,2023-12-29 08:19:00,19,34478.30243367005,CUST-10212,DRV-780,89.17989391259322,282.3462012198138,184.8558546322375,False,0.3452865530557556
DEL-1000174,2024-02-15,Midwest,Southeast,LTL,2024-02-15 07:00:00,2024-02-15 07:14:00,14,707.3854320519885,CUST-10494,DRV-768,214.45780670768553,280.8742827791182,229.17005752500816,True,0.18408315899384295
DEL-1000175,2023-02-02,Northeast,Southwest,LTL,2023-02-02 10:00:00,2023-02-02 10:01:00,1,1299.4952130813322,CUST-10154,DRV-699,46.3488524770817,775.1893154506796,541.3366491073591,True,0.3016716841709347
DEL-1000176,2024-02-23,Southeast,Northeast,FTL,2024-02-23 19:00:00,2024-02-23 18:56:00,-4,33332.58857028471,CUST-10364,DRV-550,275.69989706815716,307.37917924420015,228.24579299941692,True,0.2574454992018669
DEL-1000177,2023-07-08,West,West,LTL,2023-07-08 14:00:00,2023-07-08 13:52:00,-8,757.7227247667973,CUST-10084,DRV-655,103.64515400826542,800.4751697131924,553.7852422047192,True,0.30817936251147093
DEL-1000178,2023-10-01,Northeast,Southwest,FTL,2023-10-01 09:00:00,2023-10-01 09:09:00,9,45463.62722076215,CUST-10169,DRV-451,102.43447162200162,239.85179277589776,187.63431951657,True,0.2177072460247001
DEL-1000179,2024-12-22,Northwest,West,LTL,2024-12-22 17:00:00,2024-12-22 16:34:00,-26,500.6484804704268,CUST-10473,DRV-609,667.4892038743338,91.96121544471332,68.49937948915779,True,0.2551275104629373
DEL-1000180,2024-02-17,Northeast,Midwest,LTL,2024-02-17 13:00:00,2024-02-17 13:09:00,9,122.85916161760073,CUST-10371,DRV-759,106.80708035661254,471.336717451729,368.3116016978362,True,0.2185807129792385
DEL-1000181,2024-09-04,West,West,LTL,2024-09-04 12:00:00,2024-09-04 12:08:00,8,1250.1259856322488,CUST-10299,DRV-229,75.88302437996083,181.9358190610318,139.00271038984866,True,0.23597941786702753
DEL-1000182,2023-08-08,Northwest,West,Expedited,2023-08-08 06:00:00,2023-08-08 05:48:00,-12,121.15884330923654,CUST-10454,DRV-813,74.6814876953521,742.225421669262,518.4103772198799,True,0.30154591572196887
DEL-1000183,2023-05-12,Northeast,Midwest,LTL,2023-05-12 17:00:00,2023-05-12 16:51:00,-9,514.828758148717,CUST-10357,DRV-563,185.32876265128917,643.6241726180726,472.2121539977092,True,0.2663231524122378
DEL-1000184,2023-12-19,Southwest,Southwest,LTL,2023-12-19 12:00:00,2023-12-19 11:58:00,-2,603.3606446377522,CUST-10210,DRV-334,78.84616648858554,329.9417777808234,248.8105327182679,True,0.2458956413711575
DEL-1000185,2024-03-19,Northwest,Southwest,LTL,2024-03-19 18:00:00,2024-03-19 18:31:00,31,487.2560882874054,CUST-10233,DRV-563,921.8853597933736,1009.1101825138946,768.0528284076439,False,0.23888110365285264
DEL-1000186,2024-07-10,Southwest,West,LTL,2024-07-10 07:00:00,2024-07-10 06:52:00,-8,486.41698980495653,CUST-10325,DRV-271,363.5933100914107,233.5431736145558,156.22760105359268,True,0.33105473118459133
DEL-1000187,2023-06-13,West,Southeast,FTL,2023-06-13 07:00:00,2023-06-13 07:16:00,16,40079.396659420505,CUST-10029,DRV-478,539.2875384055067,203.3584659979382,157.00665904780556,False,0.2279315332296153
DEL-1000188,2023-04-09,Northeast,Southwest,FTL,2023-04-09 14:00:00,2023-04-09 13:55:00,-5,29346.177847533552,CUST-10439,DRV-785,79.38570300367145,321.9378208259527,209.63931689710466,True,0.3488204760805637
DEL-1000189,2023-07-01,Midwest,Northwest,White Glove,2023-07-01 06:00:00,2023-07-01 06:05:00,5,165.87111423672127,CUST-10442,DRV-475,590.3197841938069,545.0430813717278,423.6583925192781,True,0.22270659513181393
DEL-1000190,2023-05-13,Northeast,Northeast,White Glove,2023-05-13 06:00:00,2023-05-13 05:47:00,-13,101.44562993992866,CUST-10173,DRV-383,53.2600368140636,458.52861010940325,302.93191919262244,True,0.33933911098732966
DEL-1000191,2023-10-07,Northeast,Southeast,LTL,2023-10-07 18:00:00,2023-10-07 17:58:00,-2,471.66381053374397,CUST-10329,DRV-933,145.0026953391266,406.10809054437965,320.75332041445273,True,0.21017746781530647
DEL-1000192,2023-06-14,West,Northwest,Expedited,2023-06-14 11:00:00,2023-06-14 10:51:00,-9,444.5089109716561,CUST-10395,DRV-852,297.3949383687175,186.04287763760323,127.62796201360456,True,0.31398630447861753
DEL-1000193,2024-02-04,Northeast,West,FTL,2024-02-04 19:00:00,2024-02-04 19:00:00,0,31847.681643266827,CUST-10303,DRV-488,241.5819327775083,60.01506722301758,47.81297673170207,True,0.2033171177826431
DEL-1000194,2024-11-29,Northeast,Midwest,FTL,2024-11-29 10:00:00,2024-11-29 09:55:00,-5,27132.644854767474,CUST-10060,DRV-640,50.243224449343884,386.60965954386745,324.0707905434954,True,0.16176230328584423
DEL-1000195,2023-04-03,West,Northwest,LTL,2023-04-03 09:00:00,2023-04-03 09:01:00,1,411.3716669999613,CUST-10038,DRV-670,194.72683241226903,501.5540753391343,408.08562459485665,True,0.18635767375846232
DEL-1000196,2024-02-04,Southwest,Midwest,FTL,2024-02-04 06:00:00,2024-02-04 06:29:00,29,33273.068124411264,CUST-10101,DRV-934,249.010735261973,931.250343487781,653.9370578161785,False,0.2977859687363876
DEL-1000197,2024-02-19,Northwest,Northeast,LTL,2024-02-19 12:00:00,2024-02-19 12:04:00,4,121.92849000641115,CUST-10023,DRV-904,202.96483591088466,1185.0997465403777,923.0400088532625,True,0.22112884459906224
DEL-1000198,2023-06-20,Northeast,Midwest,LTL,2023-06-20 10:00:00,2023-06-20 10:07:00,7,701.8593032105664,CUST-10152,DRV-981,1329.447092725279,334.2057554251987,274.40209874273916,True,0.17894262953782275
DEL-1000199,2023-10-31,Northwest,Midwest,FTL,2023-10-31 10:00:00,2023-10-31 09:51:00,-9,34148.104249547854,CUST-10157,DRV-552,135.37078849637797,147.08534171967025,109.03117192630017,True,0.25872170094214736
DEL-1000200,2024-06-17,Midwest,Northeast,LTL,2024-06-17 19:00:00,2024-06-17 19:31:00,31,511.4645053299471,CUST-10226,DRV-523,152.24452969877234,1442.2690665020405,1101.1362452397593,False,0.2365250903492206
DEL-1000201,2023-08-10,Northeast,Midwest,FTL,2023-08-10 13:00:00,2023-08-10 12:34:00,-26,26321.028212759073,CUST-10417,DRV-943,137.99987731723218,2872.453826046184,2249.11170120216,True,0.21700683895832337
DEL-1000202,2024-01-15,Midwest,Northeast,LTL,2024-01-15 11:00:00,2024-01-15 11:05:00,5,142.63174235075223,CUST-10091,DRV-197,112.98083445108546,17.282975600138407,11.717711065921906,True,0.32200847024119694
DEL-1000203,2024-04-13,Midwest,Southwest,FTL,2024-04-13 18:00:00,2024-04-13 18:16:00,16,36272.88461290788,CUST-10302,DRV-143,36.741571182517475,533.2436256190045,422.64500870653904,False,0.20740729302498356
DEL-1000204,2023-03-03,West,West,Expedited,2023-03-03 12:00:00,2023-03-03 11:48:00,-12,1206.6811251874292,CUST-10028,DRV-169,674.3182088404928,1005.3782541047749,805.1905480207232,True,0.1991168053085712
DEL-1000205,2023-08-05,Northwest,Midwest,Expedited,2023-08-05 11:00:00,2023-08-05 11:03:00,3,107.19733185415382,CUST-10352,DRV-307,177.91815109505308,115.52818351529385,75.27640029728578,True,0.3484152697049847
DEL-1000206,2024-01-20,Northwest,West,White Glove,2024-01-20 16:00:00,2024-01-20 15:52:00,-8,274.8691740612932,CUST-10026,DRV-827,65.1579264732769,319.02145163856585,248.0593750715909,True,0.2224366925875918
DEL-1000207,2023-12-02,Northeast,Southeast,LTL,2023-12-02 09:00:00,2023-12-02 08:54:00,-6,213.31604399018053,CUST-10313,DRV-603,93.80158682043142,57.122909835226515,41.04189314990851,True,0.2815160630245271
DEL-1000208,2024-12-23,Midwest,Southeast,FTL,2024-12-23 12:00:00,2024-12-23 12:07:00,7,33014.70370529596,CUST-10416,DRV-377,56.40812239427099,193.4271248829988,140.39570997817765,True,0.2741674154382384
DEL-1000209,2024-07-04,Midwest,Northwest,LTL,2024-07-04 16:00:00,2024-07-04 15:47:00,-13,615.9664507826706,CUST-10061,DRV-891,125.99050288747452,347.79333907542235,255.00749307241162,True,0.26678442505446953
DEL-1000210,2023-06-20,Southwest,Southwest,White Glove,2023-06-20 09:00:00,2023-06-20 08:50:00,-10,202.90636442722158,CUST-10319,DRV-209,24.75920286754592,102.55541542907869,70.73013387153787,True,0.31032277939090713
DEL-1000211,2023-11-05,Northwest,Southwest,White Glove,2023-11-05 18:00:00,2023-11-05 18:01:00,1,56.906471626530056,CUST-10305,DRV-653,60.643935191423864,307.220688631737,259.2172705853568,True,0.15625060363015306
DEL-1000212,2024-07-13,Southwest,Northwest,White Glove,2024-07-13 15:00:00,2024-07-13 14:46:00,-14,108.86754557382349,CUST-10088,DRV-945,13.499171355498314,2379.603813502486,1962.590823422839,True,0.17524471414670273
DEL-1000213,2023-03-24,West,West,FTL,2023-03-24 17:00:00,2023-03-24 16:45:00,-15,30501.070509688423,CUST-10031,DRV-535,142.20652296204958,583.3337795125028,416.3192732259938,True,0.286310363212781
DEL-1000214,2024-06-15,Northwest,Northeast,FTL,2024-06-15 08:00:00,2024-06-15 07:51:00,-9,39510.31942088235,CUST-10039,DRV-889,96.3839195497492,1982.7915108329537,1643.3942762531397,True,0.1711714180364007
DEL-1000215,2024-07-22,Southeast,Southeast,White Glove,2024-07-22 11:00:00,2024-07-22 10:54:00,-6,40.355998483868575,CUST-10491,DRV-158,206.29684560234497,190.7719471215681,154.79522575090087,True,0.18858496709550968
