maintenance_id,vehicle_id,date,maintenance_type,cost,downtime_hours,parts_replaced,mileage_at_service,technician_id,warranty_covered
MNT-100223,VH-9772,2024-08-31,Preventive,155.53257792757438,14.849028071226808,"Electrical,Transmission,Brakes",266954,TECH-112,True
MNT-100224,VH-4740,2023-10-15,Preventive,318.5075557422326,11.362869966456723,"Suspension,Engine",374638,TECH-162,False
MNT-100225,VH-4890,2023-05-03,Preventive,322.2256146794483,9.21853334128899,"Transmission,Engine",380625,TECH-104,False
MNT-100226,VH-6346,2024-02-10,Preventive,555.5514888126625,1.0,Engine,112510,TECH-104,False
MNT-100227,VH-5912,2023-06-19,Preventive,383.6220539685256,11.208881783641022,"Oil Change,Engine,Tires",125459,TECH-125,False
MNT-100228,VH-3919,2024-11-23,Preventive,333.09435840270936,2.624203229689213,"Oil Change,Engine,HVAC",88774,TECH-157,False
MNT-100229,VH-2357,2023-02-06,Corrective,984.0186877168903,1.0831496886215102,"Brakes,HVAC,Engine",248387,TECH-127,True
MNT-100230,VH-9029,2024-09-06,Preventive,327.50345545793243,1.397149315633639,"HVAC,Engine",318098,TECH-118,True
MNT-100231,VH-8176,2023-11-06,Preventive,429.17592963348955,1.1728242728502185,Suspension,490439,TECH-102,False
MNT-100232,VH-2084,2023-01-03,Preventive,519.405992463905,9.683304893050236,"Tires,Suspension,Oil Change",165779,TECH-187,False
MNT-100233,VH-6019,2023-01-16,Preventive,433.27070277871724,1.7509426381165303,"Oil Change,Engine,HVAC",107440,TECH-184,False
MNT-100234,VH-6037,2024-03-30,Scheduled,314.67217446807325,2.458005229903856,Transmission,237822,TECH-175,False
MNT-100235,VH-1835,2023-10-04,Preventive,218.1912976314165,4.5226348446499385,Brakes,451562,TECH-179,False
MNT-100236,VH-2084,2024-08-18,Preventive,479.1737211535986,3.2584883513984035,Engine,297411,TECH-181,True
MNT-100237,VH-6323,2023-11-15,Corrective,1949.2715073323525,2.179002995797148,"HVAC,Engine,Oil Change",347891,TECH-195,True
MNT-100238,VH-9772,2023-01-27,Corrective,537.4013804998439,3.432046819612304,"HVAC,Electrical",63004,TECH-161,False
MNT-100239,VH-9723,2024-12-30,Preventive,338.4170171580189,1.7725042828017865,HVAC,442600,TECH-167,False
MNT-100240,VH-1475,2024-07-28,Corrective,950.3555618620736,5.6624946996454,"Oil Change,Tires",314230,TECH-165,True
MNT-100241,VH-5547,2024-05-22,Corrective,973.8527050880296,4.276004922263167,"Oil Change,Engine,HVAC",442093,TECH-173,False
MNT-100242,VH-5360,2023-08-25,Preventive,502.97752587123136,1.0,"Brakes,Transmission,Tires",326275,TECH-163,False
MNT-100243,VH-3214,2024-08-26,Preventive,341.71582301625347,1.0,Tires,357929,TECH-146,True
MNT-100244,VH-4688,2024-01-07,Preventive,565.3042483314181,5.390747255115007,"Engine,Suspension",261252,TECH-132,True
MNT-100245,VH-8176,2024-01-05,Corrective,940.3203083002727,1.8463880799279124,"HVAC,Engine,Tires",137272,TECH-104,False
MNT-100246,VH-2216,2023-11-23,Emergency,2299.068293535171,1.0,Tires,477352,TECH-112,False
MNT-100247,VH-8176,2023-04-23,Corrective,1808.806721902552,17.407819759195885,"Tires,Brakes",473782,TECH-118,True
MNT-100248,VH-6636,2023-10-03,Preventive,265.01951759238807,2.5527939734013003,Transmission,376927,TECH-180,False
MNT-100249,VH-6718,2024-06-05,Emergency,1512.8459737051462,15.401793766242616,Tires,444836,TECH-160,True
MNT-100250,VH-4001,2023-10-30,Scheduled,439.35191671262237,1.715282285567755,"HVAC,Oil Change",417786,TECH-172,False
MNT-100251,VH-8918,2024-08-24,Preventive,423.1582956476669,12.3913494630043,"Suspension,Transmission",436302,TECH-122,False
MNT-100252,VH-5028,2023-08-22,Preventive,488.37914220843345,1.8314424637065283,Electrical,462245,TECH-199,False
MNT-100253,VH-4042,2023-10-27,Preventive,489.4527962251382,1.0,"HVAC,Tires",73705,TECH-147,False
MNT-100254,VH-1391,2024-01-19,Preventive,431.26105594879783,6.20419869881086,"Transmission,Electrical",355552,TECH-152,False
MNT-100255,VH-1391,2024-01-17,Corrective,847.518837587306,12.238997930779918,Engine,471440,TECH-192,True
MNT-100256,VH-6709,2024-07-16,Preventive,518.3841995939915,1.139672610782139,Engine,417552,TECH-112,False
MNT-100257,VH-6709,2024-06-18,Corrective,988.3553616801194,3.691783306290589,"Suspension,Electrical,Tires",148877,TECH-155,False
MNT-100258,VH-8918,2024-12-16,Preventive,592.4316812703069,7.751349429000636,"Oil Change,Transmission,Electrical",269712,TECH-110,True
MNT-100259,VH-6253,2024-02-16,Preventive,383.95269345933167,1.0,Electrical,416398,TECH-133,False
MNT-100260,VH-2410,2024-12-07,Preventive,435.04608528171633,12.56830167092395,"Brakes,Suspension,Engine",269333,TECH-121,False
MNT-100261,VH-8547,2023-08-08,Preventive,432.9134218890746,1.0,Transmission,137079,TECH-111,False
MNT-100262,VH-3927,2023-10-01,Preventive,553.387446097388,1.0103509737655305,"Brakes,Engine",331369,TECH-192,False
MNT-100263,VH-8316,2023-08-07,Emergency,2398.647644328116,5.75796625373348,Oil Change,69365,TECH-187,True
MNT-100264,VH-2391,2023-08-03,Corrective,677.1365571264622,19.132865854724866,Tires,332296,TECH-143,False
MNT-100265,VH-2357,2024-04-30,Emergency,1573.674531888138,18.05543441807545,Engine,123105,TECH-175,True
MNT-100266,VH-4740,2023-02-12,Preventive,854.7226033759107,5.6409234331361615,"HVAC,Engine,Tires",67577,TECH-120,False
MNT-100267,VH-9008,2023-11-09,Corrective,1325.9672428657468,36.47227117602627,"Suspension,Transmission,Oil Change",401455,TECH-144,True
MNT-100268,VH-3540,2024-04-11,Preventive,493.55173408532056,2.0890582981283927,"Tires,Transmission",244810,TECH-191,False
MNT-100269,VH-8547,2024-03-28,Corrective,1335.6678438277145,6.992651773929474,"Suspension,Engine,Brakes",343879,TECH-122,True
MNT-100270,VH-1844,2024-08-04,Preventive,536.1387394786198,1.0,"Transmission,Engine,Tires",182095,TECH-154,True
MNT-100271,VH-1461,2024-09-10,Preventive,595.2604363727809,1.8786549003087578,Transmission,37707,TECH-148,False
MNT-100272,VH-4057,2023-03-09,Preventive,402.4973973516304,1.0,"HVAC,Suspension",389687,TECH-156,True
MNT-100273,VH-7693,2023-07-24,Preventive,430.5144667668344,5.399541054994904,Engine,168528,TECH-184,False
MNT-100274,VH-3588,2023-04-01,Preventive,459.4163334212361,4.853956537993017,"Oil Change,Suspension",69732,TECH-135,False
MNT-100275,VH-7162,2023-10-20,Preventive,539.2133116115655,5.3369874042820795,"Tires,Electrical",52363,TECH-109,False
MNT-100276,VH-2391,2024-06-20,Emergency,3632.106117485392,41.423585674318325,"Electrical,Transmission,Tires",24799,TECH-188,False
MNT-100277,VH-3278,2024-07-24,Corrective,1231.387902442596,1.0,"Transmission,Tires,Suspension",345088,TECH-137,True
MNT-100278,VH-3450,2023-05-18,Preventive,427.40716243651855,16.485654182600502,"Engine,Suspension,Electrical",495339,TECH-135,False
MNT-100279,VH-1823,2024-02-14,Corrective,1166.324255163853,11.619741984559294,"Electrical,Tires",484825,TECH-170,False
MNT-100280,VH-4688,2024-09-23,Corrective,746.2923565436405,2.96688433681507,"HVAC,Engine,Brakes",15787,TECH-190,False
MNT-100281,VH-6709,2024-07-17,Corrective,776.5418280017902,1.3424549777118726,"Engine,Tires",18948,TECH-180,False
MNT-100282,VH-8653,2024-12-03,Preventive,631.8722278922693,1.0,"Electrical,Tires",375593,TECH-139,True
MNT-100283,VH-9393,2023-06-04,Preventive,493.1560596386512,1.0,Oil Change,334318,TECH-104,True
MNT-100284,VH-1461,2024-06-12,Preventive,764.8662767246649,10.74687273039575,"Tires,Transmission",146924,TECH-115,False
MNT-100285,VH-9432,2024-06-14,Preventive,333.86767085804024,6.182508259674479,HVAC,488114,TECH-149,False
MNT-100286,VH-5386,2024-11-15,Scheduled,438.8461310375069,2.832428372895488,Brakes,152480,TECH-116,True
MNT-100287,VH-6835,2024-01-10,Preventive,814.1034507993464,5.137443693744093,"Transmission,Tires,Electrical",82169,TECH-198,False
MNT-100288,VH-2372,2024-10-05,Preventive,705.1342856935235,16.939712581809257,"Engine,Electrical",270560,TECH-165,False
MNT-100289,VH-5670,2024-11-06,Preventive,731.804463842912,5.632769080459864,"HVAC,Oil Change",327292,TECH-192,False
MNT-100290,VH-5360,2023-12-27,Corrective,1439.7952579726502,6.888951950030348,Brakes,377935,TECH-158,False
MNT-100291,VH-8593,2024-01-03,Preventive,563.6751035145626,1.0,"Tires,HVAC",317247,TECH-102,True
MNT-100292,VH-4743,2024-05-23,Preventive,477.7103236882237,5.793013602800684,"Engine,Electrical,HVAC",87968,TECH-117,True
MNT-100293,VH-1461,2023-07-01,Corrective,1268.3071918291332,7.48952710788948,"Transmission,Oil Change",260654,TECH-195,False
MNT-100294,VH-8923,2023-12-09,Scheduled,370.4287001776258,2.1466366428727546,"Brakes,Engine,Suspension",308380,TECH-197,False
MNT-100295,VH-2290,2023-05-01,Corrective,1218.5719889396084,26.55790204050411,"Suspension,Oil Change,Brakes",387574,TECH-180,False
MNT-100296,VH-2690,2024-10-21,Corrective,1567.7325001108652,2.0920561539837292,"Suspension,Engine,Oil Change",110379,TECH-160,False
MNT-100297,VH-7136,2023-07-07,Preventive,539.5637633682043,1.0,"Oil Change,Brakes",155593,TECH-147,False
MNT-100298,VH-1620,2024-09-26,Preventive,572.059838437474,7.792142462776178,"Engine,Suspension,Brakes",75201,TECH-156,False
MNT-100299,VH-3547,2024-03-01,Corrective,1028.2663751871896,4.986631436049342,Electrical,127140,TECH-176,False
MNT-100300,VH-5478,2024-10-31,Corrective,1329.9570320710252,35.260077798455455,"HVAC,Transmission",425098,TECH-154,True
MNT-100301,VH-4740,2023-10-29,Preventive,424.6664750302711,4.555181064004439,Oil Change,22206,TECH-161,False
MNT-100302,VH-4106,2023-12-09,Preventive,665.8581491713735,3.859948631538702,"Brakes,Transmission,HVAC",183520,TECH-123,False
MNT-100303,VH-5714,2023-06-07,Preventive,454.4461672069509,1.4313113435510636,Electrical,363896,TECH-178,False
MNT-100304,VH-7918,2023-05-23,Preventive,588.2278720576155,1.6619916009504425,"Oil Change,HVAC",397564,TECH-161,True
MNT-100305,VH-2216,2023-09-17,Preventive,606.0744929850713,6.181767083571113,"Oil Change,Transmission,Suspension",462863,TECH-118,False
MNT-100306,VH-2559,2024-07-31,Corrective,697.1417922755447,34.19850631659844,"HVAC,Tires,Transmission",444282,TECH-145,False
MNT-100307,VH-2216,2024-10-05,Preventive,161.32190524311096,3.6966363512946074,"Suspension,Engine,Oil Change",402187,TECH-138,False
MNT-100308,VH-1169,2023-11-20,Preventive,652.8088128781089,6.155418473151608,"Oil Change,Tires,Electrical",450430,TECH-180,False
MNT-100309,VH-1823,2024-04-30,Preventive,408.5655922885337,4.880058896705554,HVAC,199541,TECH-171,False
MNT-100310,VH-8547,2024-07-05,Preventive,540.867528017724,6.21033146647676,"Transmission,Oil Change",23808,TECH-122,False
MNT-100311,VH-3540,2023-06-24,Preventive,386.9152046654101,1.0,"Brakes,Transmission,Tires",91251,TECH-138,False
MNT-100312,VH-8593,2024-04-28,Preventive,540.5698167805722,4.854584591785828,"Tires,Engine,Transmission",232942,TECH-115,True
MNT-100313,VH-2357,2023-05-03,Preventive,624.8892062710983,1.0,"Engine,Tires,Suspension",350051,TECH-143,False
MNT-100314,VH-4753,2024-05-25,Corrective,1538.6999611497833,1.0,HVAC,288265,TECH-150,True
MNT-100315,VH-5056,2023-07-09,Preventive,346.32100081278475,4.089241087043069,HVAC,121529,TECH-169,False
MNT-100316,VH-9035,2023-03-16,Corrective,1533.6281539857493,8.777634177582748,"Oil Change,Suspension",238329,TECH-133,False
MNT-100317,VH-5478,2023-11-22,Corrective,569.7369198720369,11.254485684195638,"Tires,Transmission,Suspension",427168,TECH-198,True
MNT-100318,VH-4042,2024-03-30,Preventive,562.3585959690186,1.9233206935990326,Engine,416545,TECH-189,False
MNT-100319,VH-7162,2023-05-03,Preventive,605.7854359366172,4.272068140990457,HVAC,281999,TECH-166,False
MNT-100320,VH-9646,2023-10-11,Preventive,347.47973740348004,15.591320624353264,Electrical,157758,TECH-126,False
MNT-100321,VH-2536,2023-01-20,Preventive,437.82882261409867,1.738892323799035,"Brakes,Electrical",268366,TECH-183,False
MNT-100322,VH-7807,2024-08-26,Preventive,204.083078506689,1.009081173981929,"Electrical,HVAC,Engine",476091,TECH-174,False
MNT-100323,VH-9710,2024-02-06,Corrective,1167.6816450939511,10.351188398062046,Electrical,83004,TECH-139,True
MNT-100324,VH-9522,2023-05-24,Preventive,615.3221136398919,3.122479182660384,"HVAC,Brakes,Engine",192138,TECH-163,True
MNT-100325,VH-3605,2024-10-17,Emergency,3815.3030135957847,1.7963874333310799,"Transmission,Engine",86030,TECH-115,False
MNT-100326,VH-8790,2024-06-12,Corrective,856.7302072718876,1.0,Engine,342612,TECH-129,False
MNT-100327,VH-4042,2023-09-15,Preventive,666.8061479807752,2.2340239440497767,"Brakes,Suspension",312585,TECH-125,False
MNT-100328,VH-2625,2023-12-11,Preventive,506.9799077124042,2.031419989178881,Suspension,419331,TECH-196,False
MNT-100329,VH-5282,2024-03-04,Scheduled,340.9149192046625,2.77644691405289,"Engine,Tires",343698,TECH-148,False
MNT-100330,VH-2506,2023-04-05,Corrective,964.7853111600783,1.0,Brakes,107821,TECH-163,True
MNT-100331,VH-4740,2024-11-14,Preventive,526.9381914620134,4.674718621517041,"Brakes,Transmission",454834,TECH-158,True
MNT-100332,VH-6985,2024-02-22,Preventive,399.6138878973939,1.0,Transmission,56260,TECH-194,False
MNT-100333,VH-5991,2024-09-25,Preventive,663.0225271306251,1.0,"HVAC,Oil Change",45378,TECH-146,True
MNT-100334,VH-3179,2024-08-25,Preventive,586.1060000171911,1.2497117403045512,"Tires,Electrical,Suspension",96409,TECH-106,False
MNT-100335,VH-4862,2024-10-23,Corrective,1418.2251959678385,6.047042640010439,"Tires,Engine",380844,TECH-106,True
MNT-100336,VH-9516,2023-06-29,Emergency,2371.0676519292733,1.0,"Electrical,Suspension,Tires",128774,TECH-108,False
MNT-100337,VH-8296,2024-11-23,Preventive,117.97402210657202,16.42457480557694,Electrical,433703,TECH-155,False
MNT-100338,VH-7166,2023-07-10,Scheduled,459.5797887249244,2.359031462811658,HVAC,194216,TECH-187,True
MNT-100339,VH-6718,2023-04-10,Scheduled,229.653364291267,1.3984566839441317,Tires,73982,TECH-138,True
MNT-100340,VH-5991,2024-07-24,Preventive,456.417289362431,9.425765988788324,HVAC,319873,TECH-163,True
MNT-100341,VH-1835,2023-03-18,Emergency,3686.4537032181834,51.484062637650894,Electrical,291618,TECH-187,False
MNT-100342,VH-6346,2023-06-21,Emergency,2629.8661195902364,10.025704773737209,"HVAC,Brakes",77608,TECH-199,False
MNT-100343,VH-7807,2024-01-17,Corrective,1479.2323062046398,30.99284212363561,"Tires,Transmission,Suspension",230787,TECH-138,False
MNT-100344,VH-5844,2024-03-13,Scheduled,421.96375610283576,1.0,Tires,266203,TECH-199,False
MNT-100345,VH-1844,2024-05-19,Corrective,840.5497291397104,23.157350409896118,"Brakes,Tires,Engine",118299,TECH-188,True
MNT-100346,VH-1093,2023-08-20,Scheduled,328.53867884626135,1.5967491736099044,"Brakes,Transmission",134118,TECH-163,False
MNT-100347,VH-3132,2024-12-18,Scheduled,423.33594891710686,1.2960804685077576,"Tires,Electrical",152797,TECH-123,True
MNT-100348,VH-9029,2023-02-25,Preventive,496.1771378123286,7.082057526152366,"Transmission,Engine,Oil Change",164103,TECH-110,False
MNT-100349,VH-9821,2023-02-14,Scheduled,371.9176329094942,1.1845369280434503,Transmission,188481,TECH-199,False
MNT-100350,VH-8468,2023-08-06,Corrective,1371.6437690721577,3.1160363360441354,"Electrical,Oil Change",352894,TECH-111,True
MNT-100351,VH-2381,2023-06-18,Preventive,522.0240718205386,1.650027271348847,Transmission,341034,TECH-157,False
MNT-100352,VH-6963,2023-04-30,Preventive,477.67715959322067,4.2744185904916945,"Electrical,Engine,Transmission",433452,TECH-114,True
MNT-100353,VH-2084,2024-05-17,Emergency,5149.969550893802,2.9063550378818075,"Oil Change,Suspension",403246,TECH-130,False
MNT-100354,VH-4716,2024-09-30,Preventive,434.7277728407267,1.0,"Suspension,Electrical",374052,TECH-156,False
MNT-100355,VH-1885,2024-11-02,Preventive,578.560981780241,1.3258747442969339,"Transmission,Brakes",175466,TECH-105,False
MNT-100356,VH-7929,2023-07-06,Preventive,410.73386587839855,2.2589575804065363,"Suspension,HVAC",61633,TECH-140,True
MNT-100357,VH-8579,2024-06-06,Preventive,273.1763174363089,5.424904732615309,"Engine,Transmission,Tires",357729,TECH-162,True
MNT-100358,VH-5670,2024-12-27,Corrective,632.0666849358772,26.439109270109032,"Transmission,HVAC,Suspension",43272,TECH-100,True
MNT-100359,VH-5360,2024-04-21,Preventive,447.60265575910694,1.0,Suspension,204748,TECH-110,False
MNT-100360,VH-2084,2023-05-16,Corrective,1473.8062571082703,21.18904383173526,"Electrical,Brakes,HVAC",236715,TECH-108,False
MNT-100361,VH-7136,2024-09-18,Corrective,1455.884710258066,1.0057998322354011,"Transmission,Electrical,Engine",215218,TECH-187,False
MNT-100362,VH-2506,2024-04-09,Preventive,569.7766774368189,8.776473505171028,"HVAC,Brakes,Tires",231502,TECH-126,True
MNT-100363,VH-7918,2024-07-15,Preventive,478.3907650371612,1.0,Brakes,227084,TECH-182,True
MNT-100364,VH-5386,2023-10-23,Corrective,1945.778230197397,11.467318794335071,"Tires,Engine,HVAC",260617,TECH-149,False
MNT-100365,VH-9821,2024-02-21,Corrective,1319.343286159634,12.990706495111265,"Electrical,Tires,Transmission",423801,TECH-187,False
MNT-100366,VH-2690,2024-03-15,Scheduled,212.28251562494543,2.8518731099925185,"Suspension,Engine",371486,TECH-130,False
MNT-100367,VH-5635,2023-05-09,Preventive,550.3024752396867,2.4577747428554177,"Engine,Transmission",127245,TECH-110,True
MNT-100368,VH-3214,2023-10-26,Preventive,785.7248156083444,8.16242144538055,Suspension,41473,TECH-168,False
MNT-100369,VH-3125,2024-05-16,Preventive,527.445611483477,5.148825963155197,Suspension,194201,TECH-152,False
MNT-100370,VH-6473,2023-05-17,Preventive,634.4808290984039,10.326404139984055,"Tires,Brakes,Suspension",380993,TECH-156,False
MNT-100371,VH-4042,2024-05-24,Preventive,547.0060741170905,7.577865492289919,Transmission,254434,TECH-110,False
MNT-100372,VH-2910,2024-11-21,Preventive,703.8615292147311,8.38984841529774,"Electrical,Suspension",163965,TECH-170,True
MNT-100373,VH-3092,2023-02-23,Preventive,479.9141862814656,1.0,"Transmission,Tires",291163,TECH-162,True
MNT-100374,VH-2391,2024-12-11,Emergency,1651.342301383985,26.182853179994886,"HVAC,Tires",63551,TECH-130,False
MNT-100375,VH-4976,2024-08-03,Preventive,507.7789911788503,1.3542387324943896,"Oil Change,HVAC",201667,TECH-173,True
MNT-100376,VH-9723,2024-05-06,Corrective,876.7850669515789,8.510966401203598,"Oil Change,Suspension,Electrical",242884,TECH-195,False
MNT-100377,VH-3814,2023-10-04,Corrective,1345.7498058337098,2.524455502224721,"Suspension,Engine",61786,TECH-115,False
MNT-100378,VH-2422,2023-07-30,Preventive,529.0356349384908,4.849566264701056,"Engine,Suspension",35223,TECH-140,False
MNT-100379,VH-2587,2024-10-25,Preventive,321.15946844018083,1.6682286446407022,Transmission,192904,TECH-133,True
MNT-100380,VH-5450,2023-10-09,Emergency,3625.9370991134033,32.78956275711667,"Suspension,Electrical,Brakes",397352,TECH-186,False
MNT-100381,VH-8296,2024-05-14,Corrective,1396.4006097612294,4.50939204879964,"Electrical,Transmission",253381,TECH-150,False
MNT-100382,VH-8316,2024-11-03,Preventive,580.6180403667331,2.818954903247299,"Electrical,Engine,Brakes",271600,TECH-138,False
MNT-100383,VH-9682,2023-09-22,Corrective,1007.4031665664583,9.655959129994251,"Electrical,Suspension",41628,TECH-199,False
MNT-100384,VH-8425,2024-11-05,Preventive,489.95590471625445,1.0,"HVAC,Transmission",429482,TECH-121,False
MNT-100385,VH-8376,2024-06-03,Preventive,579.5255959077441,1.0,"Oil Change,Brakes,HVAC",67476,TECH-105,False
